episode,avg_score,avg_max_tile,loss,actor_loss,critic_loss,entropy,elapsed_s
47350,7365.6,526.1,0.26963,0.12514,0.29386,0.24449,14115.2
47400,7682.3,532.5,0.36641,0.13743,0.46254,0.22945,14137.1
47450,7168.8,489.6,0.39711,0.11505,0.56959,0.2734,14157.3
47500,6558.1,451.8,0.29801,0.12327,0.35565,0.3091,14176.2
47550,7158.4,494.7,0.51006,0.05096,0.92074,0.12709,14199.5
47600,7132.0,489.6,0.16466,0.07823,0.1756,0.13734,14218.3
47650,6398.3,438.4,0.20066,0.12584,0.15358,0.19742,14237.9
47700,6789.7,471.0,0.22817,0.0907,0.27793,0.14944,14258.6
47750,7166.8,497.3,0.15859,0.08495,0.15033,0.1515,14280.1
47800,7035.1,493.4,0.21609,0.07592,0.28273,0.1196,14300.2
47850,6974.0,499.2,0.17593,0.06764,0.21903,0.12311,14321.0
47900,6929.8,496.0,0.26812,0.13067,0.27953,0.23085,14340.9
47950,6887.3,488.3,0.19593,0.08559,0.22354,0.1426,14361.8
48000,7363.5,528.0,0.08834,0.0228,0.13273,0.08177,14383.8
48050,7688.0,554.9,0.14332,0.09429,0.10184,0.1894,14406.0
48100,6662.1,469.8,0.13795,0.0991,0.08163,0.19648,14423.1
48150,6249.4,433.3,0.13235,0.04874,0.17061,0.16981,14443.5
48200,6833.6,478.1,0.21246,0.13052,0.16806,0.20949,14463.5
48250,6775.9,494.7,0.13523,0.10385,0.06618,0.17091,14483.3
48300,6697.7,476.8,0.39758,0.14724,0.50546,0.23919,14503.2
48350,6492.3,451.2,0.19497,0.10373,0.18617,0.18514,14522.3
48400,7009.6,508.2,0.43732,0.12893,0.62265,0.29389,14543.9
48450,6917.0,493.4,0.25463,0.10734,0.29922,0.23195,14562.6
48500,6720.2,449.9,0.1514,0.12617,0.05442,0.19896,14584.0
48550,6773.3,461.4,0.19959,0.0707,0.26099,0.1612,14602.6
48600,6686.9,473.0,0.27192,0.12756,0.29507,0.31806,14623.0
48650,7051.0,498.6,0.11205,0.07858,0.07,0.15406,14643.6
48700,6828.2,488.3,0.26094,0.07253,0.38012,0.16511,14663.1
48750,7066.8,496.3,0.65246,0.19104,0.92815,0.26635,14684.5
48800,7218.7,500.8,0.20538,0.04932,0.31503,0.14581,14704.8
48850,7092.1,497.3,0.50599,0.08506,0.8448,0.14645,14726.0
48900,7428.7,510.1,0.37589,0.07546,0.60339,0.12621,14748.0
48950,7020.8,476.8,0.12809,0.07384,0.11191,0.17037,14767.3
49000,6758.9,467.8,0.15834,0.11074,0.0988,0.17963,14788.3
49050,7325.9,517.4,0.24083,0.06415,0.3559,0.12722,14810.0
49100,7468.6,537.6,0.20683,0.09611,0.2243,0.1424,14831.0
49150,6801.9,481.6,0.11243,0.07598,0.07695,0.20279,14849.8
49200,6271.5,435.8,0.17593,0.08231,0.19046,0.16088,14868.7
49250,6296.2,439.0,0.09397,0.05579,0.07921,0.14192,14887.7
49300,6460.7,453.1,0.22536,0.09031,0.27318,0.15372,14907.6
49350,6369.9,455.0,0.18211,0.09788,0.1716,0.15685,14925.8
49400,6351.4,446.7,0.26518,0.07636,0.3805,0.14287,14945.3
49450,6297.2,444.2,0.22701,0.17462,0.10979,0.25033,14963.4
49500,6417.5,446.7,0.21751,0.10444,0.2294,0.16307,14984.0
49550,6394.5,433.6,0.13546,0.10203,0.07027,0.17094,15002.2
49600,6299.8,440.6,0.22547,0.08787,0.27928,0.20425,15022.0
49650,6902.4,471.0,0.16582,0.08021,0.17476,0.17681,15043.4
49700,6916.8,471.0,0.17071,0.08976,0.16488,0.14915,15063.2
49750,6547.0,443.8,0.39512,0.10309,0.58876,0.23492,15082.6
49800,6359.8,419.8,0.26521,0.109,0.31742,0.24988,15101.5
49850,6290.2,432.3,0.31316,0.13034,0.37002,0.21874,15120.5
49900,6435.6,451.2,0.19212,0.11316,0.16152,0.17908,15140.3
49950,6552.4,459.5,0.16181,0.09107,0.14743,0.29729,15160.0
50000,6362.1,466.6,0.20526,0.10468,0.20585,0.23377,15178.4
50050,6134.9,461.4,0.30038,0.09088,0.42532,0.31645,15196.3
50100,6087.1,442.9,0.17033,0.12895,0.08725,0.22459,15214.7
50150,6225.1,439.0,0.23292,0.09324,0.2822,0.14285,15233.8
50200,6380.9,453.8,0.15622,0.12557,0.06477,0.17355,15252.9
50250,6376.6,438.4,0.12845,0.03318,0.19281,0.11434,15272.2
50300,6782.4,467.8,0.14553,0.06137,0.17114,0.14129,15293.2
50350,6881.0,490.9,0.36815,0.15607,0.42811,0.19678,15312.8
50400,6717.9,465.9,0.1507,0.13442,0.0375,0.24751,15333.1
50450,7086.0,492.8,0.14149,0.09751,0.09141,0.17243,15354.3
50500,7262.5,513.9,0.15151,0.05617,0.19563,0.24776,15375.4
50550,7165.3,513.9,0.25078,0.08598,0.33337,0.18837,15396.0
50600,6843.4,489.0,0.32657,0.11893,0.4206,0.26601,15415.6
50650,6531.4,462.7,0.10687,0.07789,0.06262,0.23295,15434.7
50700,6228.4,430.7,0.1958,0.14357,0.10878,0.21594,15453.1
50750,5771.4,393.0,0.16796,0.12493,0.08956,0.17541,15470.3
50800,5926.2,416.0,0.24518,0.08578,0.32196,0.15796,15488.9
50850,5854.1,412.8,0.24616,0.09767,0.30012,0.15654,15505.5
50900,5615.0,397.4,0.16405,0.10535,0.12185,0.22178,15523.2
50950,5978.2,425.6,0.46201,-0.02219,0.97651,0.40519,15541.5
51000,6193.9,432.0,0.46665,0.02528,0.8906,0.39362,15560.6
51050,6217.6,428.8,0.15683,0.13306,0.05087,0.16662,15579.4
51100,5979.2,410.2,0.15233,0.10092,0.1078,0.24907,15597.4
51150,5820.5,399.4,0.45546,0.12351,0.67183,0.39695,15615.1
51200,5684.0,392.6,0.35444,0.11654,0.47926,0.17321,15632.2
51250,5587.2,388.2,0.16248,0.1234,0.08257,0.21983,15649.6
51300,5764.8,404.2,0.25226,0.1656,0.17935,0.30127,15667.3
51350,6154.8,436.8,0.16152,0.13249,0.06149,0.17183,15686.5
51400,6262.8,444.2,0.35193,0.10697,0.49377,0.19231,15704.8
51450,6605.4,460.8,0.33448,0.16977,0.33637,0.34736,15725.9
51500,7017.5,497.9,0.25768,0.18025,0.16083,0.29903,15746.3
51550,6307.3,453.1,0.15642,0.07938,0.16022,0.30714,15763.7
51600,6443.4,457.0,0.21488,0.11195,0.20918,0.16618,15784.9
51650,7237.1,505.6,0.14217,0.11455,0.06012,0.2443,15806.3
51700,6788.2,471.0,0.31503,0.10879,0.41823,0.28778,15825.3
51750,6484.3,457.8,0.23748,0.11367,0.25318,0.27798,15844.7
51800,7225.5,513.4,0.25963,0.11432,0.29442,0.18933,15866.9
51850,7489.6,523.5,0.19027,0.08695,0.21069,0.20176,15888.0
51900,7140.8,504.3,0.56129,0.07263,0.98402,0.33443,15908.5
51950,7410.3,528.6,0.21817,0.16548,0.11018,0.24049,15930.7
52000,7221.6,512.6,0.19691,0.04563,0.30524,0.13382,15950.6
52050,6451.5,449.9,0.15427,0.09823,0.11667,0.2302,15969.3
52100,6225.6,437.8,0.28162,0.16,0.24814,0.24468,15988.0
52150,6234.5,459.5,0.38351,0.04674,0.68014,0.32973,16006.4
52200,5968.4,432.0,0.18744,0.10994,0.16034,0.26678,16024.0
52250,5923.4,423.0,0.28616,0.12166,0.33477,0.28873,16042.5
52300,5954.4,423.4,0.21838,0.04729,0.34749,0.26629,16059.9
52350,6184.1,425.9,0.17969,0.11328,0.13678,0.19778,16079.5
52400,6067.7,418.9,0.2077,0.12734,0.16547,0.23729,16096.6
52450,5970.6,420.2,0.31635,0.114,0.40959,0.24511,16115.7
52500,5976.5,426.9,0.18535,0.06599,0.24237,0.18255,16132.6
52550,5814.0,413.4,0.10024,0.00592,0.19242,0.18873,16151.0
52600,6365.6,442.2,0.21955,0.09059,0.26431,0.3193,16170.9
52650,6584.0,462.1,0.32143,0.14261,0.36334,0.28455,16190.3
52700,6887.5,486.4,0.19256,0.14838,0.09471,0.31807,16211.6
52750,7000.1,481.9,0.35679,0.07083,0.57496,0.15227,16231.7
52800,6848.4,462.7,0.27156,0.11851,0.3101,0.19993,16252.3
52850,6772.6,466.6,0.34056,0.11079,0.46565,0.30488,16272.1
52900,6337.0,433.3,0.49312,0.17178,0.6499,0.36035,16290.8
52950,6210.3,423.0,0.2676,0.23741,0.06615,0.2886,16309.9
53000,6131.4,422.4,0.2614,0.1352,0.25689,0.22483,16328.2
53050,6214.2,432.0,0.1998,0.14285,0.11872,0.24083,16347.7
53100,5981.0,421.4,0.36401,0.14096,0.45404,0.39772,16364.7
53150,6142.0,434.2,0.27274,0.14597,0.2593,0.28803,16384.9
53200,6137.5,437.8,0.20032,0.17038,0.06543,0.27805,16401.9
53250,5765.4,408.3,0.31615,0.1238,0.3907,0.30057,16420.3
53300,6283.8,439.7,0.28361,0.13249,0.30667,0.2207,16439.7
53350,6244.3,430.1,0.28647,0.16599,0.24541,0.22275,16457.9
53400,6057.2,421.1,0.20074,0.12264,0.1615,0.26503,16476.6
53450,6302.9,454.4,0.31509,0.12958,0.37591,0.24483,16495.7
53500,6457.1,464.0,0.20804,0.17053,0.08051,0.27389,16515.0
53550,6429.7,455.0,0.2171,0.20069,0.03844,0.28172,16533.9
53600,6346.5,443.5,0.18039,0.05205,0.26074,0.20309,16552.9
53650,6527.8,449.3,0.33822,0.10605,0.46992,0.27834,16573.2
53700,5955.6,422.1,0.49745,0.08314,0.83636,0.38712,16589.1
53750,5366.8,389.4,0.16795,0.13417,0.07168,0.20607,16606.4
53800,5336.8,382.1,0.24138,0.11583,0.25639,0.26501,16622.2
53850,5320.6,380.2,0.19749,0.09591,0.20869,0.27682,16639.2
53900,5639.0,402.6,0.3984,0.07751,0.64767,0.29385,16656.7
53950,5540.3,403.8,0.19323,0.02982,0.32891,0.1034,16673.2
54000,5314.4,399.4,0.21342,0.02346,0.38081,0.04462,16689.4
54050,5504.7,405.1,0.62714,0.09995,1.05931,0.24595,16707.1
54100,5848.1,419.2,0.09903,0.06726,0.06696,0.17012,16725.1
54150,5628.1,402.6,0.21053,0.02126,0.38094,0.12002,16741.6
54200,5443.1,393.0,0.17585,0.02384,0.30647,0.12235,16758.4
54250,5831.8,420.5,0.42334,0.06559,0.71759,0.1051,16776.5
54300,6266.5,458.2,0.14751,0.0753,0.14669,0.11353,16795.5
54350,6873.2,500.5,0.27323,0.04454,0.45979,0.11995,16816.9
54400,7150.5,505.9,0.0763,0.05915,0.03606,0.08702,16837.6
54450,6840.9,474.6,0.50155,-0.02699,1.05958,0.12494,16857.5
54500,6676.8,459.5,0.1644,0.05322,0.22408,0.08597,16877.5
54550,7060.7,476.8,0.3398,0.01303,0.6546,0.05367,16899.5
54600,7124.4,476.2,0.19252,0.05051,0.28587,0.09271,16919.9
54650,6762.3,461.4,0.78959,0.0169,1.54664,0.0621,16940.0
54700,6548.1,442.2,0.43884,-0.0066,0.89186,0.04879,16959.4
54750,6708.7,448.0,0.06213,0.02471,0.07696,0.10551,16980.2
54800,6948.9,466.6,0.35802,0.01393,0.68979,0.08033,17000.6
54850,6841.5,474.2,0.19197,0.00951,0.36645,0.07639,17020.9
54900,6719.0,459.5,0.16296,0.02371,0.27994,0.0729,17040.7
54950,6410.9,437.1,0.17661,0.05638,0.24272,0.11297,17059.2
55000,6256.3,444.8,0.12391,0.07477,0.10123,0.14774,17078.3
55050,6182.1,435.2,0.20119,0.0494,0.30518,0.08066,17096.7
55100,5816.3,408.3,0.41656,0.02252,0.79293,0.24223,17113.7
55150,6175.1,435.8,0.11171,0.0683,0.09082,0.19995,17133.4
55200,6535.2,478.4,0.19989,0.15628,0.09216,0.24671,17151.7
55250,6859.0,495.0,0.38196,0.08092,0.60726,0.25919,17173.3
55300,6928.8,479.4,0.12039,0.1079,0.02861,0.1822,17192.4
55350,6256.8,435.2,0.23639,0.06157,0.35319,0.17725,17210.9
55400,6008.0,414.7,0.30665,0.07775,0.46145,0.18278,17229.2
55450,5809.1,393.6,0.26277,0.13774,0.25505,0.24923,17246.6
55500,5996.4,409.9,0.1019,0.09219,0.02394,0.22588,17265.4
55550,6883.5,473.9,0.32712,0.06174,0.53307,0.11506,17287.2
55600,7535.7,521.6,0.19531,0.10746,0.17962,0.19582,17308.9
55650,7020.1,506.9,0.13753,0.04415,0.18952,0.13767,17327.9
55700,6796.0,487.7,0.32355,0.10854,0.43541,0.27002,17348.9
55750,6676.0,464.0,0.16956,0.13467,0.07399,0.21011,17367.5
55800,5923.2,420.5,0.20537,0.11832,0.17811,0.20005,17384.8
55850,5962.0,414.7,0.37947,0.12072,0.52465,0.35726,17403.7
55900,6349.1,433.3,0.43644,0.06443,0.74689,0.14383,17423.0
55950,6807.6,462.7,0.26894,0.14896,0.24465,0.23541,17444.2
56000,6579.8,442.9,0.31222,0.10821,0.41201,0.1993,17462.4
56050,6104.9,417.3,0.35,0.14957,0.40719,0.31699,17481.3
56100,5940.4,412.8,0.33824,0.12124,0.43821,0.21069,17498.2
56150,6165.8,417.9,0.32533,0.15838,0.33987,0.29808,17518.3
56200,6880.2,467.8,0.36949,0.06909,0.60398,0.159,17538.9
56250,6293.5,438.4,0.71299,0.06575,1.30489,0.52126,17555.8
56300,5383.2,376.3,0.33344,0.05208,0.56636,0.1821,17571.9
56350,6124.7,429.1,0.27874,0.1101,0.34135,0.20286,17592.0
56400,6480.4,444.8,0.22493,0.09278,0.26819,0.19386,17609.9
56450,5907.1,396.5,0.2845,0.10174,0.37244,0.34535,17627.8
56500,5792.2,399.0,0.3326,0.16895,0.33486,0.37832,17645.1
56550,6612.9,458.6,0.16165,0.10821,0.11134,0.2231,17666.8
56600,6871.7,468.5,0.37018,0.05708,0.63233,0.30733,17685.8
56650,6806.4,461.4,0.16156,0.1057,0.11571,0.19981,17707.3
56700,7465.9,513.9,0.3082,0.11651,0.38783,0.22289,17729.0
56750,7437.9,535.0,0.3585,0.11005,0.50034,0.17288,17750.2
56800,6833.2,489.6,0.4618,0.06967,0.78668,0.12143,17769.2
56850,6630.8,461.4,0.11923,0.08844,0.06514,0.17797,17789.6
56900,7128.6,482.6,0.16439,0.04482,0.2412,0.10269,17811.2
56950,7213.2,494.7,0.17551,0.0835,0.1881,0.20478,17832.0
57000,6863.0,480.6,0.16089,0.1299,0.06694,0.2486,17851.7
57050,6524.6,448.0,0.22522,0.05885,0.3354,0.13255,17871.1
57100,6240.1,415.7,0.41304,0.02846,0.77067,0.07566,17889.9
57150,6305.6,424.6,0.13041,0.06333,0.13703,0.14375,17909.5
57200,6509.8,457.6,0.17187,0.08494,0.17722,0.16761,17928.8
57250,6265.6,435.5,0.25939,0.11717,0.28904,0.23069,17946.7
57300,6414.9,442.6,0.17873,0.08194,0.19624,0.13306,17966.9
57350,6548.1,460.2,0.19254,0.09127,0.20703,0.22442,17985.7
57400,6107.2,430.1,0.30146,0.1151,0.378,0.26403,18003.8
57450,6335.6,437.4,0.16147,0.12301,0.08124,0.21586,18023.9
57500,6691.6,458.2,0.3202,0.13471,0.3759,0.24636,18043.7
57550,6592.7,454.7,0.13295,0.06663,0.13622,0.1789,18063.3
57600,6564.8,457.6,0.34538,0.04856,0.5963,0.13322,18082.9
57650,6329.3,448.3,0.41091,0.07261,0.68188,0.26369,18101.1
57700,6351.4,449.3,0.25896,0.06947,0.38154,0.12787,18120.6
57750,6646.7,461.1,0.08836,0.02357,0.13131,0.08645,18140.5
57800,6388.9,441.3,0.61713,0.01312,1.21558,0.37778,18158.8
57850,6780.6,467.8,0.21876,0.09459,0.25251,0.20857,18180.2
57900,7208.3,498.9,0.18651,0.11894,0.13869,0.1766,18200.6
57950,7163.2,494.9,0.16233,0.07628,0.17589,0.18921,18221.9
58000,6620.0,470.6,0.12557,0.07027,0.11524,0.23228,18239.5
58050,6652.9,470.4,0.15741,0.08583,0.14634,0.15888,18261.3
58100,7293.2,503.0,0.26089,0.08422,0.35803,0.23456,18282.2
58150,6555.9,467.8,0.42876,0.05143,0.75723,0.12899,18299.9
58200,6378.3,444.5,0.12248,0.08908,0.06982,0.15144,18320.0
58250,6641.1,452.8,0.3133,0.06221,0.50451,0.1163,18339.3
58300,6690.9,473.6,0.26258,0.06306,0.40262,0.17901,18359.7
58350,7224.4,526.7,0.16233,0.07467,0.17861,0.16476,18381.3
58400,7581.8,542.7,0.37955,0.10814,0.54774,0.24596,18403.4
58450,6964.4,481.6,0.17097,0.11512,0.11617,0.22322,18422.4
58500,6318.1,445.1,0.11433,0.04188,0.14664,0.08658,18441.1
58550,6714.4,483.2,0.16642,0.04429,0.24709,0.14212,18461.5
58600,6619.5,471.7,0.20675,0.03288,0.35042,0.13396,18480.3
58650,6306.0,437.8,0.18251,0.04837,0.27076,0.12398,18499.6
58700,6662.2,460.8,0.35586,0.06015,0.5944,0.14984,18519.9
58750,7496.4,506.9,0.18002,0.04628,0.26954,0.10258,18543.3
58800,7316.0,490.9,0.21466,0.0495,0.33284,0.12675,18562.5
58850,6634.5,454.4,0.22949,0.0641,0.33439,0.18067,18582.6
58900,7040.5,485.8,0.10968,0.04428,0.13399,0.15948,18603.9
58950,7441.2,520.3,0.11311,0.06377,0.10142,0.13701,18625.8
59000,7267.2,504.3,0.20841,0.06636,0.28808,0.19934,18646.1
59050,6875.2,469.8,0.2201,0.06079,0.32068,0.10332,18666.3
59100,6725.3,467.8,0.30367,0.05572,0.50158,0.2835,18686.1
59150,6490.8,460.8,0.3369,0.06907,0.53794,0.11445,18705.1
59200,6974.9,485.8,0.195,0.06668,0.26071,0.20381,18727.2
59250,7423.7,508.8,0.18314,0.1375,0.09558,0.21466,18748.1
59300,7255.2,495.4,0.19753,0.0776,0.24268,0.14057,18769.5
59350,7266.1,495.4,0.16472,0.09881,0.1359,0.2046,18790.6
59400,7113.5,489.6,0.11385,0.0617,0.10778,0.17364,18811.1
59450,6939.9,483.2,0.1958,0.03183,0.32941,0.07312,18831.5
59500,6755.8,455.0,0.06573,0.02636,0.08085,0.10514,18851.2
59550,6668.5,448.6,0.12519,0.05087,0.15035,0.08587,18871.0
59600,6674.5,460.5,0.06838,0.0595,0.01982,0.10305,18890.5
59650,6613.0,452.8,0.20814,0.0139,0.38987,0.06995,18910.1
59700,6988.7,486.4,0.52413,0.00206,1.04586,0.08616,18931.2
59750,7171.6,507.5,0.55589,0.05226,1.00901,0.08745,18951.4
59800,7044.4,490.2,0.28538,0.04658,0.4804,0.13995,18972.6
59850,7207.6,491.5,0.7951,0.01518,1.56109,0.06302,18993.7
59900,7319.7,496.6,0.18249,0.04523,0.27634,0.09189,19014.9
59950,6951.8,487.0,0.36841,0.02309,0.69212,0.07466,19034.4
60000,7037.6,503.0,0.30311,0.01449,0.5799,0.13346,19056.1
60050,7345.6,518.4,0.09792,0.04435,0.11036,0.16149,19077.1
60100,7670.4,532.5,0.07796,-0.01559,0.18919,0.10412,19100.8
60150,7661.6,527.4,0.0851,0.02393,0.12432,0.09861,19121.8
60200,7136.4,492.8,0.01089,-0.00107,0.0264,0.12457,19142.9
60250,6832.5,469.8,0.60668,-0.03063,1.27872,0.20427,19162.6
60300,6921.7,474.2,0.22291,0.04547,0.3571,0.11107,19183.6
60350,7264.6,485.1,0.22613,0.05913,0.3361,0.1054,19204.8
60400,7264.0,493.4,0.21218,0.01458,0.39704,0.09218,19225.9
60450,7083.8,497.9,0.12849,0.03455,0.18905,0.05894,19246.3
60500,6542.1,453.1,0.09377,0.04405,0.10201,0.12798,19264.9
60550,6492.3,438.4,0.50847,0.04697,0.92861,0.28084,19285.3
60600,7520.5,513.3,0.17858,0.11658,0.12797,0.19879,19308.9
60650,7611.9,517.8,0.16105,0.06864,0.18699,0.10758,19329.5
60700,6828.5,478.7,0.24004,0.07684,0.32856,0.10821,19349.3
60750,6597.1,472.3,0.1869,0.07803,0.22015,0.12119,19368.7
60800,7183.6,503.0,0.09492,0.04971,0.09336,0.14785,19391.3
60850,7072.9,506.2,0.14054,0.08023,0.12329,0.13339,19410.2
60900,6858.3,500.5,0.0909,0.03535,0.11426,0.15785,19431.6
60950,7168.2,508.2,0.1018,0.07794,0.04989,0.10793,19452.0
61000,6440.1,451.2,0.1886,0.05471,0.27062,0.142,19470.2
61050,6312.8,447.4,0.12884,0.07689,0.1063,0.12025,19489.9
61100,6283.9,450.6,0.31591,0.03781,0.55987,0.18365,19507.8
61150,6624.3,453.8,0.48104,0.01565,0.93628,0.27406,19529.6
61200,6897.9,460.8,0.1767,0.03027,0.2954,0.12713,19549.0
61250,6970.6,462.1,0.09099,0.05929,0.06594,0.12652,19571.3
61300,7077.0,472.3,0.11297,0.0418,0.14459,0.11197,19591.3
61350,7163.0,495.4,0.15977,0.02955,0.26228,0.09224,19613.4
61400,7677.2,536.3,0.70545,0.0127,1.38625,0.03781,19635.3
61450,7150.3,507.5,0.07592,0.01923,0.11485,0.07267,19655.0
61500,6550.0,458.9,0.09442,0.0294,0.13176,0.08636,19674.5
61550,6580.3,465.3,0.06314,-0.00161,0.13093,0.07118,19694.2
61600,6677.5,465.3,0.05047,0.00651,0.08858,0.0333,19714.2
61650,6581.8,456.3,0.37525,0.01196,0.72842,0.09185,19733.2
61700,6703.2,460.8,0.52952,-0.00219,1.06457,0.05686,19753.6
61750,6892.8,460.2,0.10292,0.00157,0.20312,0.02026,19774.0
61800,7169.6,489.6,0.10912,0.01262,0.19423,0.06072,19795.8
61850,6945.4,486.4,0.0467,-0.00395,0.10262,0.06527,19814.9
61900,7004.1,491.5,0.10247,0.01925,0.16766,0.06114,19836.6
61950,6635.9,462.7,0.09993,0.05864,0.0842,0.08041,19854.0
62000,6522.3,442.9,0.05413,0.02518,0.06013,0.11191,19875.6
62050,7175.1,482.6,0.15269,0.01605,0.27454,0.06294,19896.0
62100,7296.8,508.8,0.37975,0.02102,0.71922,0.08727,19917.8
62150,7271.0,508.8,0.14484,0.01075,0.27031,0.1058,19938.2
62200,7653.3,519.7,0.05748,0.00572,0.10588,0.11822,19962.1
62250,7764.2,521.0,0.11461,0.07372,0.08423,0.12297,19982.8
62300,6898.5,459.8,0.40475,0.05729,0.69847,0.17757,20002.8
62350,6785.7,455.4,0.40302,0.0121,0.78393,0.10458,20023.3
62400,7388.3,508.2,0.24888,0.04816,0.40388,0.1222,20045.7
62450,7746.9,533.1,0.07033,0.00826,0.12569,0.07743,20067.9
62500,7120.8,496.6,0.10754,-0.01012,0.23646,0.05737,20087.4
62550,7118.6,509.4,0.48991,0.02125,0.93878,0.07311,20109.3
62600,7459.0,515.8,0.16034,0.02861,0.26596,0.12479,20130.4
62650,6681.7,454.4,0.12833,0.04029,0.18005,0.19786,20148.8
62700,6992.9,481.3,0.31086,0.00552,0.61496,0.21319,20171.3
62750,7494.7,519.4,0.32308,0.05405,0.54087,0.1398,20191.7
62800,6685.7,465.6,0.40192,-0.03015,0.86868,0.22751,20210.5
62850,6551.6,458.2,0.23882,0.09396,0.29441,0.23454,20230.4
62900,6936.6,492.2,0.16003,0.02654,0.27019,0.16071,20251.0
62950,7565.4,543.7,0.15042,0.08116,0.14107,0.12784,20273.6
63000,7501.5,550.7,0.24088,0.09157,0.30228,0.18287,20293.6
63050,7210.3,523.5,0.2874,0.07449,0.43013,0.21631,20315.4
63100,6732.2,475.5,0.31792,0.05975,0.5196,0.16227,20333.4
63150,6419.4,450.6,0.12756,0.05266,0.15266,0.14289,20353.4
63200,7002.4,481.9,0.13413,0.05901,0.15253,0.11518,20374.5
63250,6859.1,472.3,0.18862,0.07247,0.23491,0.13043,20394.0
63300,7105.6,494.1,0.44606,-0.0088,0.91548,0.28734,20415.9
63350,7298.4,511.4,0.12187,0.09267,0.06222,0.19082,20436.1
63400,7395.8,523.5,0.15464,0.0943,0.12379,0.15562,20458.3
63450,7567.6,529.9,0.53507,0.06512,0.94223,0.11654,20479.2
63500,7036.3,482.6,0.20029,0.12429,0.15633,0.21662,20499.0
63550,6993.3,465.3,0.14311,0.06205,0.16699,0.24275,20520.0
63600,6628.9,441.6,0.20017,0.06723,0.26944,0.17763,20538.1
63650,6593.4,457.0,0.12743,0.09251,0.07354,0.18558,20559.0
63700,7121.9,483.8,0.53601,0.08438,0.90894,0.28403,20579.9
63750,7508.3,504.3,0.29672,0.05198,0.49469,0.26072,20602.8
63800,7199.1,502.4,0.20753,0.05111,0.31735,0.2253,20622.1
63850,7108.2,499.2,0.30083,0.0273,0.54911,0.10324,20644.4
63900,7157.2,495.4,0.15687,0.1056,0.10584,0.16495,20663.8
63950,7024.5,485.8,0.16546,0.09007,0.15371,0.14593,20685.1
64000,6966.9,492.2,0.34246,0.09348,0.503,0.25224,20704.0
64050,6659.4,470.4,0.26579,0.0813,0.37426,0.26371,20724.2
64100,7479.4,521.6,0.2648,0.08942,0.35389,0.15621,20747.3
64150,7439.7,513.9,0.32812,0.112,0.43702,0.23859,20767.2
64200,6635.1,455.7,0.32059,0.02855,0.58608,0.10017,20786.4
64250,6461.7,456.3,0.21255,0.05379,0.31991,0.11917,20805.5
64300,6952.5,484.5,0.17056,0.04657,0.25071,0.13688,20827.2
64350,7469.9,508.2,0.57135,-0.02814,1.20137,0.12019,20848.7
64400,7096.0,480.3,0.31643,0.04292,0.55077,0.18808,20868.7
64450,6756.2,476.5,0.20826,0.04745,0.32385,0.11243,20888.6
64500,6785.8,491.5,0.10435,0.00985,0.1916,0.13032,20908.5
64550,6791.9,473.6,0.12425,0.0535,0.14389,0.11945,20928.6
64600,6906.9,470.4,0.09909,0.0323,0.13567,0.10501,20949.3
64650,6708.0,464.0,0.20949,0.03878,0.3436,0.1091,20968.2
64700,6934.7,486.4,0.26871,0.04,0.45936,0.09742,20989.7
64750,6857.1,476.8,0.05452,0.01587,0.07851,0.05991,21008.5
64800,6334.0,445.1,0.57707,0.0151,1.12507,0.05569,21027.5
64850,6512.0,460.5,0.08633,0.03101,0.11276,0.10599,21046.9
64900,7031.2,493.4,0.15178,0.0115,0.28171,0.05747,21068.4
64950,6499.0,453.1,0.12745,0.02526,0.20602,0.08196,21085.6
65000,6285.9,431.4,0.36914,0.00504,0.72959,0.06967,21106.3
65050,6479.2,457.6,0.09996,0.05694,0.08919,0.15753,21124.1
65100,5794.8,412.8,0.05675,0.00687,0.10188,0.1057,21141.6
65150,5779.8,406.4,0.06081,-0.02768,0.17769,0.03566,21159.5
65200,7217.1,515.2,0.28129,0.02256,0.51863,0.05952,21183.6
65250,7711.0,533.1,0.07102,0.03339,0.07671,0.07258,21203.9
65300,6747.9,454.4,0.23079,0.02084,0.42211,0.11044,21223.6
65350,7023.2,465.9,0.08753,0.0284,0.11978,0.07564,21245.6
65400,6810.8,458.9,0.09632,0.02173,0.15056,0.06864,21264.3
65450,6429.5,453.1,0.09876,0.01438,0.17045,0.08401,21283.8
65500,7032.6,492.2,0.55287,0.03616,1.0352,0.08892,21305.3
65550,7893.0,540.8,0.10897,0.02208,0.1756,0.09114,21329.1
65600,7372.4,501.1,0.23232,0.05644,0.35569,0.19665,21348.2
65650,6399.2,435.8,0.18836,0.03127,0.31576,0.07916,21367.5
65700,6867.5,458.2,0.28901,0.02025,0.53868,0.05772,21388.9
65750,6870.0,462.7,0.12012,0.00659,0.22858,0.07591,21408.0
65800,6421.1,445.8,0.19657,0.02175,0.35175,0.10506,21427.0
65850,6753.5,469.4,0.11495,0.04266,0.14777,0.15932,21447.9
65900,6773.6,467.2,0.09009,0.05354,0.07618,0.15399,21467.2
65950,6429.2,435.2,0.28751,0.13088,0.31715,0.19492,21486.7
66000,6502.4,453.1,0.16544,0.08298,0.16832,0.16932,21506.3
66050,6479.6,466.9,0.22422,0.12465,0.20333,0.20893,21525.1
66100,6254.5,447.7,0.56057,0.04852,1.03349,0.47025,21543.5
66150,6384.2,455.7,0.23214,0.08355,0.30062,0.17204,21563.0
